,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,y
0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,0
1,276.38966398485843,8519.291191830254,-236.3941847760704,57.27744110537677,23.2096075258524,0.4115449626727731,3.588746641780082,3.219320961120716,8.666040869173871,0.3645669555775592,0.2820656097475647,0.964392000845158,0.8806892420415271,-0.1381552576335057,0.740591027313151,0.2682404516660287,16.36330590831144,0.0081510508312151,7.478331769963301,0.4765566631963391,0.0263936681924588,32.72661181662288,4.767018864851086,20.121762157807293,0
2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,0
3,106.20622203761748,239.1477633353481,-22.500014227811064,6.4242655833354245,2.893221665367049,0.3718375127686502,1.1634995391773335,2.0349860119831886,1.5201846937711392,0.6027468148187064,0.5648166189833578,0.98630894434846,0.9288036716805316,-0.0680883613614367,0.4935770260452441,0.4476345136476988,10.26256244984238,0.0699747775629001,4.655312808208342,0.4114302940432879,0.1808154001454435,20.52512489968475,3.167032947989634,2.329371812175618,0
4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,0
5,251.7086264942613,9867.057657372248,-128.00418031817668,59.3223943015757,26.595797889881933,0.3823782950500429,3.9402871642246873,3.381655820250334,10.336780050350402,0.3238813861106202,0.2325737063334182,0.9598408120405236,0.8699662822562755,-0.1558877970461916,0.8481322740934062,0.2442598863058724,15.603545497675642,0.0059402204301475,7.707853861950735,0.5189928108010192,0.0152298863193638,31.207090995351287,4.880116145742963,21.479548047864405,0
6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,0
7,264.94384603242986,31098.91222579638,66.7241299730394,125.2648515399056,20.203217423184583,0.7218615356884363,3.4112868900902176,3.2060102301479656,7.681424174294993,0.3580524804909343,0.2711860116346111,0.9762957611582782,0.8985115999692924,-0.162605899910928,0.8456809875792175,0.2714032203506878,15.446905410039063,0.0039626578215546,8.30782339434597,0.7343283105603687,0.0097876709159735,30.893810820078127,5.408859285356423,36.36701724077255,0
8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,0
9,271.2795100271244,9420.264681029956,-321.13720677691947,52.58822775925638,25.756794418605125,0.3381053787731395,3.948173904468283,3.374164781675268,9.663092411668767,0.3234121305520477,0.2318355689817074,0.957410632254481,0.8644919257463045,-0.2183494958432725,0.9043875307266224,0.2328568181610394,16.26336310170874,0.0094635925269763,7.023149862687868,0.5826131937088432,0.0257391524111017,32.52672620341748,4.5884746390845885,19.586255544465374,0
10,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,0
11,725.6704501335087,15370.61532772314,-604.7761535670566,44.7494496253818,18.320585062086863,0.4076137693354479,2.570092993171684,2.9247176493948177,11.52731882814728,0.4954510519033097,0.4424059712453342,0.9832696135761816,0.9314325298361832,-0.128301405989289,0.7238921541949304,0.3736848315374264,26.81450681574068,0.0419737380425292,5.901814277475872,0.5111375499434676,0.1182344959903777,53.62901363148136,4.027257741532999,15.767508671867168,0
12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,0
13,159.84742568625026,2219.136652635254,-92.77100198016116,26.406221684602954,18.558782794739138,0.1885119843836135,3.268139224271544,2.995748554880122,6.25937307336064,0.3685119283983397,0.2835230658131573,0.95144694038905,0.8596820317658442,-0.1895869671023965,0.8423336243013051,0.281503765947528,12.565044635732042,0.0146837565307517,6.522002639247977,0.5673181762461411,0.0355523239946818,25.130089271464087,4.206260045484708,11.24125111983552,0
14,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,0
15,281.3254708789063,10599.059062947628,-339.0283556912591,59.3721125930092,46.54962490661119,0.1259439808761398,5.054977575111896,3.638040299293217,17.618694469830988,0.3282883706135321,0.2505872079444622,0.9297988876757576,0.8398885981653,-0.2107092242282001,0.8872615638075652,0.2192545506000174,16.674536617441454,0.0133781917565082,6.946436986429367,0.5537134981256935,0.0488415469954077,33.34907323488291,4.612929574523751,26.48043437490509,0
16,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,0
17,525.9400808708644,65772.53537392143,-1589.4799714368455,143.71933888336918,74.33020993933131,0.3107693768833687,6.095272964363891,3.8488399422943593,30.512519377267285,0.310518339157987,0.2363346276985011,0.9495960353211452,0.8684523679720603,-0.1620445702187456,0.8307613019577077,0.2313913008797567,22.54835931380846,0.0063218282043344,8.235055909075319,0.5031051038191431,0.0263133397887757,45.09671862761692,5.2680635573052434,54.51238720567513,0
18,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,0
19,297.818596112597,13124.919894538947,-473.4104786576555,61.61390705191154,39.01543765547269,0.2268157777008648,4.445971536802393,3.581206498205868,17.57448619012197,0.3812827546354816,0.3085800369123798,0.936075797346544,0.8524297075883205,-0.1814276504937413,0.8360931464453946,0.2126989648809236,17.091371123078854,0.0317477824971992,6.465378908289154,0.5745516742312436,0.1438526137026061,34.1827422461577,4.47665425494086,25.15733617684606,0
20,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,0
21,405.7527900332669,18269.73475174832,-662.845275941953,70.40674100043744,40.70912855058135,0.241164879083195,4.196399654342496,3.4706132236039227,21.776044577141526,0.4212421328320767,0.3619326059756919,0.948278174575502,0.8762503357137863,-0.1697420668219491,0.8104838613390678,0.2856055219819149,19.953767929063623,0.0353520218973307,6.257876616339326,0.4947858043893672,0.1021406695502714,39.90753585812725,4.368785153251748,27.77896738775469,0
22,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,0
23,394.0026211008924,2653.086869815885,-126.92209180565894,14.208872994775042,5.848642686660662,0.4139649277416138,1.4624202542329194,2.279481255027351,3.686741151091548,0.5754312399507918,0.5352513972457802,0.9926238542001402,0.9522876592960416,-0.0879468800171608,0.6039025185384591,0.4474844353481213,19.79676021489876,0.0574457091281483,5.216076113860838,0.5623713850835597,0.1248767415345704,39.593520429797536,3.521494170752249,5.014378920358926,0
24,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,1
25,251.73135112189604,1430.092022064329,-89.50681132473943,12.944622855279157,4.273161956305164,0.4837026047183191,1.3476250627224529,2.1700691061867805,2.328936906544484,0.5843815426290848,0.5441267558470374,0.9916618240675354,0.9460572654615405,-0.1132411380193454,0.5640868823515461,0.4399113997051949,15.797306162314054,0.0616387988475044,5.093478432595869,0.5469797381603276,0.1292194780357256,31.59461232462811,3.4927963900086616,4.304446202896082,1
26,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,0
27,331.10307248261955,6668.1449280820925,-273.916841000131,42.326803465037486,28.090693203438565,0.2030283753559344,3.820290122972059,3.4447615627412698,12.846578741925814,0.3756220392743549,0.298209307262661,0.9553894903884164,0.8718532060441586,-0.1040940894826254,0.7040597300297123,0.2582412291382327,18.09757949488192,0.0178118079030281,6.765982878757494,0.4144223859120807,0.0670422778385317,36.19515898976383,4.394922463519039,17.604374167119012,0
28,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,0
29,363.1077253212271,4032.86696804004,-216.92605382239535,20.854250067205133,9.559056457306887,0.3476942807203751,1.7301827349282806,2.455706315830152,6.389754383717099,0.5972723442863879,0.5604226689878613,0.9829580370909832,0.935918706247728,-0.0972278636894298,0.5571689255579334,0.3779217470282888,18.98065601949514,0.0950453515307373,4.878763146399547,0.4433488237566547,0.2513465955440267,37.96131203899029,3.433843785071375,7.603326631128008,0
30,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,1
31,203.89075063825317,3121.2905934013397,-173.80235857853577,25.007889492590905,6.719605133331774,0.5621783464650801,1.7638598093039295,2.460747650590691,3.347909095093437,0.5238225532810523,0.4700825029510955,0.982989235161956,0.921811503078684,-0.1513851135715079,0.7228351488165546,0.4070872395244634,14.117228168753217,0.0342816948804251,5.852923395709752,0.6108311782678693,0.0839592590524921,28.234456337506437,4.034178221595284,7.931873656480669,1
32,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,0
33,511.608591575419,82374.8969739767,-2015.296083979396,159.53614975703238,60.89662756752201,0.427773683337214,5.367397476623324,3.704619750103664,27.22203533714948,0.332202911093252,0.2570499828453653,0.9488630268253516,0.8703501423836847,-0.2200849838783145,0.9029715911149008,0.2505716012671907,22.06477299940165,0.0078924138934624,7.779909748475581,0.5896854529415154,0.0304603120654848,44.12954599880329,5.208394169128093,55.108194331138606,0
34,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,1
35,477.5636438687561,2208.465382242812,-113.86837755147155,10.1750753430289,4.6020814126772285,0.3452021648461283,1.1107496977376898,1.9262293852048615,3.286930627880241,0.6560422767863587,0.6331633303085105,0.9934869625364894,0.9612374482993004,-0.0963970499720888,0.4751919878331042,0.449388997984267,21.821181957478725,0.1167022161134668,4.144346668067006,0.437590290572857,0.2180101492135656,43.64236391495744,2.941340914394492,3.694289188926533,1
36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,0
37,258.2687284370093,11066.002183269373,-319.4853651792595,64.269044401151,38.96804806545734,0.2434356145330168,4.627442846890303,3.593773296176028,16.932018598969627,0.3456843504767256,0.2699247942972863,0.9296689000006622,0.8395286454619705,-0.2534168896484506,0.920350151619516,0.2325026080946364,15.870618789739751,0.017390224975248,6.524913323966617,0.6076120302176313,0.0696856258539344,31.74123757947951,4.549006787141646,25.80927311665209,0
38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,0
39,203.0972250194281,6779.8294529324285,-298.8571590874776,39.653341287648736,28.84707737008212,0.1597526404421079,3.9813628057711807,3.323517782468767,11.693613624856486,0.3469156290064423,0.2649669045496327,0.9301962179907788,0.8385601869373589,-0.2612321444500271,0.910877706263296,0.2654757491006682,14.154651780973,0.0236559935092532,5.989996508473256,0.709718841918093,0.0687038929699883,28.30930356194599,4.096982869238006,17.125104664432715,0
40,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,1
41,770.5875371144272,33335.40156918024,-1045.541379463521,58.16050681064995,22.169521545739407,0.4056774113996731,2.5346987183894423,2.783684759560413,14.77486623526168,0.5179694972594421,0.4699746773717518,0.9872386154751326,0.9458964891801724,-0.1335360958471447,0.638898177666425,0.3925979825330798,27.59571964995145,0.0419601619869464,6.06896445545452,0.5594086501701288,0.1262007947787528,55.191439299902896,4.123058943379113,20.082507089097355,1
42,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,1
43,647.7851513576899,2700.844004276724,-135.06584925426904,11.068532324147675,3.4480891246229386,0.4912704763027385,1.0105924311362904,1.8364588575516263,2.380894059454573,0.6599211823662137,0.6378997826542204,0.9964174285812762,0.9694727669801912,-0.1089131369101502,0.551307526940463,0.462341866304058,25.414057738728008,0.1087271930120484,4.200227490224768,0.5617887251279747,0.2464222203051583,50.828115477456016,2.9980021009371662,3.6291553621926536,1
44,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,1
45,725.4475963966241,4515.289988488481,-205.9640752656773,15.780167735493718,5.564759164098623,0.4426435243533416,1.3298926769468316,2.116731248988497,3.679691404429908,0.6055632536753395,0.5730486990743621,0.9949362845566032,0.9628726682798155,-0.0940546188300887,0.5037044606706244,0.4594013960947483,26.88650500530838,0.0753456119895397,4.790246352760016,0.4834177886571117,0.1556047211287586,53.77301001061675,3.2936709381522897,5.336231724898084,1
46,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,0
47,589.6887744807016,91356.96796378632,-1923.7402928734923,179.54170115512184,56.53735685367829,0.5243249433019002,5.476621301000744,3.8450508114528783,23.730679297703343,0.3094663765442042,0.2296089180441632,0.9600852272101468,0.8773405385515142,-0.181863867046698,0.8859461701731922,0.2161088402131832,23.640436744422995,0.0055943170909244,8.424721695557668,0.5896324402147841,0.0263910601512095,47.280873488846005,5.4249284312612565,59.01976450220002,0
48,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,0
49,571.0643612575641,3163.9982622871057,-175.07453994279888,20.55189044163904,7.738300008285152,0.4465533200561048,1.6931763032160367,2.4711719820589275,4.77555045669538,0.5729372982217794,0.5309646928798937,0.9901209753560306,0.9458532710457784,-0.0994655648447258,0.6008169046604261,0.3948653354133601,23.829587818345946,0.0724588937083422,5.199902103496715,0.5141061160441127,0.1969143030373444,47.65917563669189,3.6034800267033846,7.072547612481047,0
50,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,0
51,280.0044707638054,13311.96210379816,-506.598080877394,64.29125199953795,22.267062889887764,0.4853660944517003,3.2281905425157555,3.27275266234945,11.525268634795513,0.4319790943884609,0.3640804312227024,0.9666483240715504,0.893823689778677,-0.1210914251976682,0.7475807378126658,0.2898822032379068,16.415903813207844,0.0220954777177224,6.946042575198302,0.5828519354362514,0.0994487905085579,32.83180762641568,4.638913675123369,21.639578722356426,0
52,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,0
53,61.53627165994296,244.7179004791374,-1.9462704962525703,9.01438953902522,4.379572999827899,0.3474083706456464,1.5474510495389455,2.2852182824524894,1.9454668590640112,0.5201813946211907,0.4642181427787982,0.9764317446090032,0.9012322551044047,-0.0629939308335293,0.5254428689264393,0.4384212809146487,7.770277009813821,0.0291323028455988,5.622133940747768,0.4030531275782993,0.0607172763866747,15.540554019627647,3.617278648907477,3.3484906347132792,0
54,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,0
55,676.274307823523,107014.03655043454,-1660.995419574031,203.86146563753047,80.0281442062044,0.4286256493303697,6.723839789657829,4.096648365786331,31.06531526360044,0.2709445408670491,0.1917313352828986,0.9500569933503232,0.860457319922367,-0.1618682569744545,0.8705704291966619,0.183444870969864,25.397197948626225,0.0035977840711107,8.764806325375769,0.5809664436984028,0.0217747159593006,50.79439589725245,5.624503417471876,70.97240246093372,0
56,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,1
57,803.4569251879167,31070.4235168728,-945.7998187723452,42.2783383281551,9.508742920361865,0.612569077757207,1.524505560812239,2.255967779020862,7.064345306842935,0.6446512180709448,0.6174053107140289,0.9916769272743988,0.9595076981007418,-0.1524147365886141,0.7020145578987937,0.3806200680084704,28.200107770151963,0.1085391836020062,4.703719795914186,0.6517867627855914,0.2167893981789473,56.400215540303925,3.440088013414464,12.946770312129242,1
58,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,0
59,1198.7490613951554,287131.2485318153,-5590.031452659635,186.10567205748615,50.7580849574817,0.576228379629161,4.247364658351132,3.52675310854011,31.10764557059641,0.4291160138690845,0.3701777921168186,0.9748341284109266,0.91794108866329,-0.137329400669982,0.7743062116839335,0.3044517282232221,34.13066605788147,0.0245399478337224,7.280000973375953,0.6144524795966787,0.0938921722204354,68.26133211576293,4.889831958684652,59.21593925374197,0
60,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,0
